system:index,Aridity_RichnessScaled,CECSOL_RichnessCutScaled,CHELSA_bio10_15_RichnessCutScaled,CHELSA_bio10_7_RichnessCutScaled,CLYPPT_RichnessCutScaled,ORCDRC_RichnessCutScaled,PETyr_RichnessScaled,PHIHOX_RichnessCutScaled,SLTPPT_RichnessCutScaled,Snow_newValues_WGS84,elevation_RichnessScaled,.geo
00000000000000000806_0,-0.67860395,0.94218886,-0.28431872,-0.51814127,0.72414047,-0.80608475,1.378712,1.3063655,1.155421,0.0,-0.7274602,
00000000000000000807_0,-0.67860395,0.94218886,-0.28431872,-0.51814127,0.72414047,-0.80608475,1.378712,1.3063655,1.155421,0.0,-0.7274602,
00000000000000000351_0,0.2677029,-1.5090244,-0.98729515,-0.8199453,-1.2981306,-0.98929393,-1.0158167,-0.56924397,-1.6188848,0.0,-0.7366481,
000000000000000002f0_0,0.47518584,-0.95588756,-0.98729515,-0.8199453,-1.9791445,1.048789,-0.8927776,-1.6457118,-2.7917433,0.0,-0.7894785,
00000000000000000ef9_0,-0.16281205,-1.0429418,-0.893565,-0.73232484,0.04432496,-0.96854556,-0.50157666,0.2773341,2.129456,0.0,-0.53451455,
00000000000000000efa_0,-0.16281205,-1.0429418,-0.893565,-0.73232484,0.04432496,-0.96854556,-0.50157666,0.2773341,2.129456,0.0,-0.53451455,
00000000000000000853_0,-0.9123259,-0.94659513,2.8087776,0.49436256,0.043925498,-1.1551449,0.19879934,2.542023,0.85784477,0.0,-0.8101512,
0000000000000000084c_0,-0.9108682,-0.94659513,2.8087776,0.49436256,0.0035841244,-1.195828,0.1956445,2.4736042,0.7093856,0.0,-0.80555725,
00000000000000001ba6_0,-1.0831228,1.0165274,1.2622294,-1.3359326,2.2687037,-0.82520574,2.8772643,2.061718,-1.6356728,0.0,-0.5528903,
00000000000000001ba7_0,-1.0831228,1.0165274,1.2622294,-1.3359326,2.2687037,-0.82520574,2.8772643,2.061718,-1.6356728,0.0,-0.5528903,
0000000000000000011d_0,1.2390339,-1.1852608,-0.7998348,-1.3359326,-0.37666535,0.7183073,-1.0000424,-0.24995238,0.06485674,0.0,-0.5505933,
0000000000000000014e_0,1.2390339,-1.1852608,-0.7998348,-1.3359326,-0.37666535,0.7183073,-1.0000424,-0.24995238,0.06485674,0.0,-0.5505933,
00000000000000000a57_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a58_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a59_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a5a_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a5b_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a5c_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a5d_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a5e_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a5f_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a60_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a61_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a62_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a63_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a64_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a65_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a66_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a67_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a68_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a69_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a6a_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a6b_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a6c_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a6d_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a6e_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a6f_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a70_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a71_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a72_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a73_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a74_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a75_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a76_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a77_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a78_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a79_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
00000000000000000a7a_0,1.6146413,0.6267395,-0.7998348,-1.3359326,0.18492138,2.3087416,-1.05052,0.300141,0.11456233,0.0,-0.74583596,
000000000000000000cb_0,-0.63122785,-0.15919429,-0.23745362,-0.21633725,0.7644821,-0.4814344,-0.009420545,0.23172155,0.115220755,0.0,-0.031477485,
000000000000000000c9_0,-0.6042599,0.08680742,-0.28431872,-0.21633725,0.74411154,-0.060500916,-0.07567233,0.300141,0.1316798,0.0,0.09485602,
00000000000000001138_0,-0.36519295,-0.6423944,-0.893565,-0.21633725,-0.6362893,-0.4898422,-0.5394348,-1.6461681,0.18072696,0.0,0.014461972,
00000000000000001139_0,-0.36519295,-0.6423944,-0.893565,-0.21633725,-0.6362893,-0.4898422,-0.5394348,-1.6461681,0.18072696,0.0,0.014461972,
0000000000000000113c_0,-0.36519295,-0.6423944,-0.893565,-0.21633725,-0.6362893,-0.4898422,-0.5394348,-1.6461681,0.18072696,0.0,0.014461972,
0000000000000000113d_0,-0.36519295,-0.6423944,-0.893565,-0.21633725,-0.6362893,-0.4898422,-0.5394348,-1.6461681,0.18072696,0.0,0.014461972,
0000000000000000113b_0,-0.31903163,-0.7896041,-0.893565,-0.21633725,-0.71657306,-0.35097757,-0.5615187,-1.668975,0.16393909,0.0,0.06729235,
000000000000000000d0_0,-0.61057675,-0.06040232,-0.33118382,-0.21633725,0.82479477,-0.6776621,-0.06936263,0.300141,0.114891544,0.0,0.06499537,
000000000000000000c3_0,-0.28380325,0.18413204,-0.6123744,-0.21633725,1.4658663,-0.7164466,-0.08829172,1.3980482,0.16459751,0.0,0.13620153,
00000000000000000102_0,2.9810162,0.4805077,-0.4717791,-1.7642998,-0.35589537,0.88361603,-1.1104621,-0.5925065,0.44472706,0.0,-0.7596178,
0000000000000000013a_0,2.9810162,0.4805077,-0.4717791,-1.7642998,-0.35589537,0.88361603,-1.1104621,-0.5925065,0.44472706,0.0,-0.7596178,
00000000000000000108_0,1.8291699,-0.08485575,-0.6592395,-1.4138175,-0.09547254,1.3465885,-1.0946878,-0.40914252,-0.28143764,0.0,-0.74124205,
0000000000000000013d_0,1.8291699,-0.08485575,-0.6592395,-1.4138175,-0.09547254,1.3465885,-1.0946878,-0.40914252,-0.28143764,0.0,-0.74124205,
0000000000000000044d_0,-0.4908003,-0.18609305,1.3559597,-1.4138175,1.185073,-1.02957,-0.018885085,1.9476852,-0.24851994,0.0,-0.71597534,
00000000000000000119_0,2.2387908,-0.42671502,-0.8466999,-1.2093698,-0.075501464,0.6567405,-1.113617,0.0250943,-0.149767,0.0,-0.70908445,
0000000000000000012e_0,2.2387908,-0.42671502,-0.8466999,-1.2093698,-0.075501464,0.6567405,-1.113617,0.0250943,-0.149767,0.0,-0.70908445,
0000000000000000014a_0,2.2387908,-0.42671502,-0.8466999,-1.2093698,-0.075501464,0.6567405,-1.113617,0.0250943,-0.149767,0.0,-0.70908445,
00000000000000000155_0,2.2387908,-0.42671502,-0.8466999,-1.2093698,-0.075501464,0.6567405,-1.113617,0.0250943,-0.149767,0.0,-0.70908445,
00000000000000000106_0,1.1445248,-0.45116848,-0.893565,-1.2093698,-0.21529895,0.81784517,-1.0063522,0.13958323,-0.08360236,0.0,-0.7021935,
0000000000000000012a_0,1.1445248,-0.45116848,-0.893565,-1.2093698,-0.21529895,0.81784517,-1.0063522,0.13958323,-0.08360236,0.0,-0.7021935,
00000000000000000113_0,1.0259631,0.6761355,-0.98729515,-1.2093698,-0.29558268,3.0489008,-1.0568297,-0.066132054,-0.44701385,0.0,-0.6447692,
00000000000000000144_0,1.0259631,0.6761355,-0.98729515,-1.2093698,-0.29558268,3.0489008,-1.0568297,-0.066132054,-0.44701385,0.0,-0.6447692,
000000000000000000f4_0,1.4078872,-0.07849804,-0.9404301,-1.2093698,-0.1154436,1.6240466,-1.0536748,-1.0513736,0.2794805,0.0,-0.18078071,
00000000000000000125_0,1.4078872,-0.07849804,-0.9404301,-1.2093698,-0.1154436,1.6240466,-1.0536748,-1.0513736,0.2794805,0.0,-0.18078071,
00000000000000000401_0,-0.16281205,0.43893704,-0.23745362,0.5138335,-0.5967466,0.9778649,-0.8959325,-0.6846449,0.46184453,0.0,-0.33238092,
00000000000000000d88_0,-0.36665067,-0.6013126,0.13746715,0.19255838,0.48448762,-0.7283802,0.44172254,0.64315146,0.97371495,0.0,3.5839577,
00000000000000000d89_0,-0.36665067,-0.6013126,0.13746715,0.19255838,0.48448762,-0.7283802,0.44172254,0.64315146,0.97371495,0.0,3.5839577,
00000000000000000d8a_0,-0.36665067,-0.6013126,0.13746715,0.19255838,0.48448762,-0.7283802,0.44172254,0.64315146,0.97371495,0.0,3.5839577,
00000000000000000d8b_0,-0.36665067,-0.6013126,0.13746715,0.19255838,0.48448762,-0.7283802,0.44172254,0.64315146,0.97371495,0.0,3.5839577,
0000000000000000044a_0,0.73781943,-1.2840527,0.65298325,-0.4305208,0.082669474,-0.4807564,-0.028349625,-0.11174458,-0.71035576,0.0,0.9079844,
000000000000000000f6_0,1.5607054,-0.25309566,-0.7998348,-1.2872546,0.42537314,0.2928988,-1.0410554,0.574732,0.26335064,0.0,-0.5850479,
00000000000000000133_0,1.5607054,-0.25309566,-0.7998348,-1.2872546,0.42537314,0.2928988,-1.0410554,0.574732,0.26335064,0.0,-0.5850479,
000000000000000000f9_0,1.021833,-0.71917814,-0.9404301,-1.2872546,-0.115843065,0.0326632,-1.0031973,0.093970045,0.24656239,0.0,-0.5368115,
00000000000000000136_0,1.021833,-0.71917814,-0.9404301,-1.2872546,-0.115843065,0.0326632,-1.0031973,0.093970045,0.24656239,0.0,-0.5368115,
00000000000000000e4f_0,-1.2971655,2.7131073,2.105801,-2.0953104,1.3064971,1.2268449,0.06314093,0.23308983,0.41180936,0.0,1.1514635,
00000000000000000e5d_0,-1.3102851,1.5364076,1.9183408,-2.0953104,1.4862367,0.35622868,0.078915164,0.23172155,-0.017108519,0.0,0.88501465,
00000000000000000e49_0,-1.2974085,3.8164465,1.9652059,-2.0953104,0.8859061,-0.047346774,0.056831237,0.9875302,0.08164462,0.0,1.183621,
00000000000000000e50_0,-1.3508584,2.9082458,2.058936,-2.0953104,1.3871802,0.32856414,0.104153946,0.50722456,0.29593915,0.0,0.8482631,
00000000000000000e5a_0,-1.3970197,2.2739234,1.9183408,-2.0953104,1.4670647,0.98003477,0.14832179,-0.042869486,0.14748004,0.0,0.4761535,
00000000000000000e5c_0,-1.2641238,3.1557143,1.9183408,-2.0953104,1.3867807,1.1563276,0.047366697,-0.17970836,0.11456233,0.0,1.1445726,
00000000000000000e57_0,-1.4208293,1.1177647,1.8714757,-2.0953104,1.5465496,0.4522404,0.17040573,0.0944257,0.015479982,0.0,0.37738365,
00000000000000000e4c_0,-1.2408001,2.6392577,2.012071,-2.0953104,0.8255935,1.5600387,0.012663382,0.16330211,0.4611861,0.0,1.4937124,
00000000000000000e55_0,-1.2493036,3.1562035,1.8714757,-2.0953104,1.1263579,1.608316,0.028437618,-0.11083262,0.47797397,0.0,1.2410454,
00000000000000000e56_0,-1.262909,2.887705,1.9183408,-2.0953104,1.1862712,1.4531782,0.04421185,-0.11083262,0.37889165,0.0,1.1721363,
00000000000000000e59_0,-1.453871,0.79742444,1.8714757,-2.0953104,1.4263237,0.21831322,0.19248965,0.300141,-0.16589645,0.0,0.23037742,
00000000000000000e5f_0,-1.2369128,1.7838763,1.9652059,-2.0953104,1.065646,0.3089008,0.015818229,0.026006917,0.11456233,0.0,1.277797,
00000000000000000e5e_0,-1.3600907,2.3242974,1.9183408,-2.0953104,1.446694,1.5205764,0.11677333,-0.04332514,-0.050684653,0.0,0.64383256,
00000000000000000e60_0,-1.2344834,1.4884789,1.9652059,-2.0953104,1.065646,-0.12532249,0.009508536,0.41462994,-0.11619086,0.0,1.3076576,
00000000000000000e51_0,-1.3729672,3.0094829,2.1526663,-2.0953104,1.0057327,0.3651789,0.12623787,0.575644,0.19718601,0.0,0.96311176,
00000000000000000e52_0,-1.347943,1.829849,1.8714757,-2.0953104,1.5074064,0.39894575,0.11677333,0.23217721,-0.0013078958,0.0,0.7839479,
00000000000000000e4a_0,-1.3117428,3.0070379,1.9652059,-2.0953104,0.8255935,0.43922204,0.069450624,0.36947304,0.18072696,0.0,1.1193058,
0000000000000000035a_0,0.37946188,-1.698294,-1.2216207,-0.55708367,-1.8385481,-0.740992,-0.7728935,-1.4395409,-1.9000021,0.0,-0.5942358,
00000000000000000474_0,-1.3017817,-0.014919002,1.1216342,-0.55708367,0.96499175,-1.0493691,0.7225039,1.1239127,-0.28143764,0.0,-0.64936316,
00000000000000000e31_0,1.4533197,-1.4288172,-0.424914,-0.8588877,-1.3576446,-0.06429802,-1.3502305,-0.18062031,-1.1735079,0.0,-0.6447692,
000000000000000000fb_0,2.6809676,-0.3269448,-0.5655093,-1.7156217,-0.53603446,1.1064231,-1.1357008,-0.18107663,0.41148052,0.0,-0.47479323,
00000000000000000138_0,2.6809676,-0.3269448,-0.5655093,-1.7156217,-0.53603446,1.1064231,-1.1357008,-0.18107663,0.41148052,0.0,-0.47479323,
0000000000000000010e_0,0.81775135,-0.034481805,-0.98729515,-1.3651395,0.28477675,0.7583123,-1.05052,0.2773341,0.06518595,0.0,-0.6172055,
0000000000000000012c_0,0.81775135,-0.034481805,-0.98729515,-1.3651395,0.28477675,0.7583123,-1.05052,0.2773341,0.06518595,0.0,-0.6172055,
00000000000000000141_0,0.81775135,-0.034481805,-0.98729515,-1.3651395,0.28477675,0.7583123,-1.05052,0.2773341,0.06518595,0.0,-0.6172055,
0000000000000000047b_0,-0.56222886,-1.58483,0.7935785,-0.12871677,0.06269841,-0.9842763,0.48589042,0.300141,-0.26464957,0.0,-0.031477485,
0000000000000000047c_0,-0.5874961,-1.7070973,0.8404436,-0.12871677,-0.01718587,-0.9787163,0.5048195,0.5058563,-0.72747284,0.0,-0.08660483,
00000000000000001603_0,-0.9128119,-1.1187475,0.27806243,-0.07030305,0.58394355,-0.99471825,0.23034781,0.8493224,0.24755003,0.0,1.1491666,
00000000000000001604_0,-0.9128119,-1.1187475,0.27806243,-0.07030305,0.58394355,-0.99471825,0.23034781,0.8493224,0.24755003,0.0,1.1491666,
00000000000000001605_0,-0.9128119,-1.1187475,0.27806243,-0.07030305,0.58394355,-0.99471825,0.23034781,0.8493224,0.24755003,0.0,1.1491666,
00000000000000001606_0,-0.9128119,-1.1187475,0.27806243,-0.07030305,0.58394355,-0.99471825,0.23034781,0.8493224,0.24755003,0.0,1.1491666,
000000000000000000c1_0,-0.3246196,0.037411425,-0.424914,-0.2260729,1.2254146,-0.56402093,-0.12614988,0.14003888,0.4786324,0.0,0.24186228,
000000000000000000ca_0,-0.56708795,0.012957988,-0.23745362,-0.2260729,0.7041694,-0.52252424,-0.15138865,0.1628458,0.08230304,0.0,0.24186228,
000000000000000015e3_0,-0.7784581,-1.4591393,0.32492754,-0.2260729,0.0031846617,-0.5176423,0.2902899,-0.042869486,0.015809193,0.0,0.49452928,
000000000000000015e4_0,-0.7784581,-1.4591393,0.32492754,-0.2260729,0.0031846617,-0.5176423,0.2902899,-0.042869486,0.015809193,0.0,0.49452928,
000000000000000000ce_0,-0.6054747,-0.08534487,-0.23745362,-0.2260729,0.744511,-0.6188073,-0.081982024,0.23172155,0.08197383,0.0,0.10404391,
000000000000000000cf_0,-0.6054747,-0.08534487,-0.23745362,-0.2260729,0.744511,-0.6188073,-0.081982024,0.23172155,0.08197383,0.0,0.10404391,
000000000000000000cc_0,-0.5542114,0.08680742,-0.28431872,-0.2260729,0.8044242,-0.5417808,-0.16716288,0.14003888,0.18138538,0.0,0.29469264,
000000000000000000cd_0,-0.5542114,0.08680742,-0.28431872,-0.2260729,0.8044242,-0.5417808,-0.16716288,0.14003888,0.18138538,0.0,0.29469264,
00000000000000000af5_0,-0.593327,-0.12985022,2.105801,-0.2260729,-0.5763761,0.29005086,0.31868353,1.4441171,0.64289176,0.0,5.488148,
00000000000000000af6_0,-0.593327,-0.12985022,2.105801,-0.2260729,-0.5763761,0.29005086,0.31868353,1.4441171,0.64289176,0.0,5.488148,
00000000000000000af7_0,-0.593327,-0.12985022,2.105801,-0.2260729,-0.5763761,0.29005086,0.31868353,1.4441171,0.64289176,0.0,5.488148,
00000000000000000af8_0,-0.593327,-0.12985022,2.105801,-0.2260729,-0.5763761,0.29005086,0.31868353,1.4441171,0.64289176,0.0,5.488148,
00000000000000000af9_0,-0.593327,-0.12985022,2.105801,-0.2260729,-0.5763761,0.29005086,0.31868353,1.4441171,0.64289176,0.0,5.488148,
00000000000000000afa_0,-0.593327,-0.12985022,2.105801,-0.2260729,-0.5763761,0.29005086,0.31868353,1.4441171,0.64289176,0.0,5.488148,
00000000000000000b19_0,-0.593327,-0.12985022,2.105801,-0.2260729,-0.5763761,0.29005086,0.31868353,1.4441171,0.64289176,0.0,5.488148,
00000000000000000b1a_0,-0.593327,-0.12985022,2.105801,-0.2260729,-0.5763761,0.29005086,0.31868353,1.4441171,0.64289176,0.0,5.488148,
00000000000000000b1b_0,-0.593327,-0.12985022,2.105801,-0.2260729,-0.5763761,0.29005086,0.31868353,1.4441171,0.64289176,0.0,5.488148,
00000000000000000b1c_0,-0.593327,-0.12985022,2.105801,-0.2260729,-0.5763761,0.29005086,0.31868353,1.4441171,0.64289176,0.0,5.488148,
00000000000000000b1d_0,-0.593327,-0.12985022,2.105801,-0.2260729,-0.5763761,0.29005086,0.31868353,1.4441171,0.64289176,0.0,5.488148,
00000000000000000b1e_0,-0.593327,-0.12985022,2.105801,-0.2260729,-0.5763761,0.29005086,0.31868353,1.4441171,0.64289176,0.0,5.488148,
000000000000000000c2_0,-0.3246196,0.037411425,-0.424914,-0.2260729,1.2254146,-0.56402093,-0.12614988,0.14003888,0.4786324,0.0,0.24186228,
000000000000000000c4_0,-0.3569325,0.13669226,-0.4717791,-0.2260729,1.4055537,-0.48129874,-0.06936263,0.48304936,0.41246778,0.0,0.11093483,
000000000000000000c5_0,-0.3569325,0.13669226,-0.4717791,-0.2260729,1.4055537,-0.48129874,-0.06936263,0.48304936,0.41246778,0.0,0.11093483,
000000000000000000d1_0,-0.3569325,0.13669226,-0.4717791,-0.2260729,1.4055537,-0.48129874,-0.06936263,0.48304936,0.41246778,0.0,0.11093483,
000000000000000000d2_0,-0.3569325,0.13669226,-0.4717791,-0.2260729,1.4055537,-0.48129874,-0.06936263,0.48304936,0.41246778,0.0,0.11093483,
000000000000000000d3_0,-0.3246196,0.037411425,-0.424914,-0.2260729,1.2254146,-0.56402093,-0.12614988,0.14003888,0.4786324,0.0,0.24186228,
000000000000000000dd_0,-0.3569325,0.13669226,-0.4717791,-0.2260729,1.4055537,-0.48129874,-0.06936263,0.48304936,0.41246778,0.0,0.11093483,
0000000000000000095e_0,-0.13195686,-0.5988673,-0.98729515,0.5527761,0.30354965,-1.1315488,0.5111292,-0.2485841,2.3450675,0.0,-0.38061735,
0000000000000000095c_0,-0.13803072,-0.42671502,-0.98729515,0.5527761,0.584343,-1.0023125,0.473271,-0.08802636,2.2621145,0.0,-0.3507567,
00000000000000000013_0,-1.0277293,-0.25945336,1.2153643,-0.4499919,0.18412268,-1.1402278,1.3944863,1.5120802,0.4615153,0.0,-0.31859908,
00000000000000001242_0,-1.0277293,-0.25945336,1.2153643,-0.4499919,0.18412268,-1.1402278,1.3944863,1.5120802,0.4615153,0.0,-0.31859908,
00000000000000001243_0,-1.0277293,-0.25945336,1.2153643,-0.4499919,0.18412268,-1.1402278,1.3944863,1.5120802,0.4615153,0.0,-0.31859908,
00000000000000001244_0,-1.0277293,-0.25945336,1.2153643,-0.4499919,0.18412268,-1.1402278,1.3944863,1.5120802,0.4615153,0.0,-0.31859908,
00000000000000001245_0,-1.0277293,-0.25945336,1.2153643,-0.4499919,0.18412268,-1.1402278,1.3944863,1.5120802,0.4615153,0.0,-0.31859908,
00000000000000001246_0,-1.0277293,-0.25945336,1.2153643,-0.4499919,0.18412268,-1.1402278,1.3944863,1.5120802,0.4615153,0.0,-0.31859908,
0000000000000000126f_0,-1.0277293,-0.25945336,1.2153643,-0.4499919,0.18412268,-1.1402278,1.3944863,1.5120802,0.4615153,0.0,-0.31859908,
00000000000000001270_0,-1.0277293,-0.25945336,1.2153643,-0.4499919,0.18412268,-1.1402278,1.3944863,1.5120802,0.4615153,0.0,-0.31859908,
00000000000000001271_0,-1.0277293,-0.25945336,1.2153643,-0.4499919,0.18412268,-1.1402278,1.3944863,1.5120802,0.4615153,0.0,-0.31859908,
00000000000000001272_0,-1.0277293,-0.25945336,1.2153643,-0.4499919,0.18412268,-1.1402278,1.3944863,1.5120802,0.4615153,0.0,-0.31859908,
00000000000000001273_0,-1.0277293,-0.25945336,1.2153643,-0.4499919,0.18412268,-1.1402278,1.3944863,1.5120802,0.4615153,0.0,-0.31859908,
000000000000000012a1_0,-1.0277293,-0.25945336,1.2153643,-0.4499919,0.18412268,-1.1402278,1.3944863,1.5120802,0.4615153,0.0,-0.31859908,
000000000000000012a2_0,-1.0277293,-0.25945336,1.2153643,-0.4499919,0.18412268,-1.1402278,1.3944863,1.5120802,0.4615153,0.0,-0.31859908,
000000000000000012a3_0,-1.0277293,-0.25945336,1.2153643,-0.4499919,0.18412268,-1.1402278,1.3944863,1.5120802,0.4615153,0.0,-0.31859908,
000000000000000012a4_0,-1.0277293,-0.25945336,1.2153643,-0.4499919,0.18412268,-1.1402278,1.3944863,1.5120802,0.4615153,0.0,-0.31859908,
000000000000000012a5_0,-1.0277293,-0.25945336,1.2153643,-0.4499919,0.18412268,-1.1402278,1.3944863,1.5120802,0.4615153,0.0,-0.31859908,
00000000000000001c69_0,-1.0277293,-0.25945336,1.2153643,-0.4499919,0.18412268,-1.1402278,1.3944863,1.5120802,0.4615153,0.0,-0.31859908,
00000000000000001c6a_0,-1.0277293,-0.25945336,1.2153643,-0.4499919,0.18412268,-1.1402278,1.3944863,1.5120802,0.4615153,0.0,-0.31859908,
00000000000000001c6b_0,-1.0277293,-0.25945336,1.2153643,-0.4499919,0.18412268,-1.1402278,1.3944863,1.5120802,0.4615153,0.0,-0.31859908,
00000000000000001c6c_0,-1.0277293,-0.25945336,1.2153643,-0.4499919,0.18412268,-1.1402278,1.3944863,1.5120802,0.4615153,0.0,-0.31859908,
0000000000000000123d_0,-1.0260286,-0.3572671,1.2153643,-0.4499919,0.12420925,-1.078932,1.3944863,1.5805002,0.41213855,0.0,-0.31630212,
0000000000000000123e_0,-1.0260286,-0.3572671,1.2153643,-0.4499919,0.12420925,-1.078932,1.3944863,1.5805002,0.41213855,0.0,-0.31630212,
0000000000000000123f_0,-1.0260286,-0.35775623,1.2153643,-0.4499919,0.18412268,-1.0994092,1.3944863,1.5805002,0.5108917,0.0,-0.31630212,
00000000000000001240_0,-1.0260286,-0.35775623,1.2153643,-0.4499919,0.18412268,-1.0994092,1.3944863,1.5805002,0.5108917,0.0,-0.31630212,
00000000000000001241_0,-1.0260286,-0.35775623,1.2153643,-0.4499919,0.18412268,-1.0994092,1.3944863,1.5805002,0.5108917,0.0,-0.31630212,
0000000000000000129c_0,-1.0260286,-0.3572671,1.2153643,-0.4499919,0.12420925,-1.078932,1.3944863,1.5805002,0.41213855,0.0,-0.31630212,
0000000000000000129d_0,-1.0260286,-0.3572671,1.2153643,-0.4499919,0.12420925,-1.078932,1.3944863,1.5805002,0.41213855,0.0,-0.31630212,
0000000000000000129e_0,-1.0260286,-0.35775623,1.2153643,-0.4499919,0.18412268,-1.0994092,1.3944863,1.5805002,0.5108917,0.0,-0.31630212,
0000000000000000129f_0,-1.0260286,-0.35775623,1.2153643,-0.4499919,0.18412268,-1.0994092,1.3944863,1.5805002,0.5108917,0.0,-0.31630212,
000000000000000012a0_0,-1.0260286,-0.35775623,1.2153643,-0.4499919,0.18412268,-1.0994092,1.3944863,1.5805002,0.5108917,0.0,-0.31630212,
